Date,Campaign,Platform,Region,Impressions,Clicks,Cost,Conversions,Revenue,CTR,CPC,CPA,ROAS,Month,Quarter
2025-09-18,Summer Sale 2024,Facebook Ads,North America,72260,3453,8084.64,251,12275.65,4.78,2.34,32.21,1.52,September 2025,Q3 2025
2025-09-18,Summer Sale 2024,Facebook Ads,Europe,94381,3511,5338.05,73,2316.68,3.72,1.52,73.12,0.43,September 2025,Q3 2025
2025-09-18,Summer Sale 2024,Instagram Ads,North America,52051,2469,4579.93,188,9818.09,4.74,1.85,24.36,2.14,September 2025,Q3 2025
2025-09-18,Summer Sale 2024,Instagram Ads,Europe,12093,212,462.4,16,576.87,1.75,2.18,28.9,1.25,September 2025,Q3 2025
2025-09-18,Holiday Special,Google Ads,North America,92289,3665,4829.05,269,12806.79,3.97,1.32,17.95,2.65,September 2025,Q3 2025
2025-09-18,Holiday Special,Google Ads,Europe,12426,483,252.43,26,1247.25,3.89,0.52,9.71,4.94,September 2025,Q3 2025
2025-09-18,Holiday Special,Facebook Ads,North America,54816,1747,3802.68,108,5494.11,3.19,2.18,35.21,1.44,September 2025,Q3 2025
2025-09-18,Holiday Special,Facebook Ads,Europe,53764,2424,5688.66,50,1685.76,4.51,2.35,113.77,0.3,September 2025,Q3 2025
2025-09-18,Holiday Special,Instagram Ads,North America,70128,1302,1532.47,45,1994.77,1.86,1.18,34.05,1.3,September 2025,Q3 2025
2025-09-18,Holiday Special,Instagram Ads,Europe,37586,699,1392.92,38,1438.01,1.86,1.99,36.66,1.03,September 2025,Q3 2025
2025-09-18,Back to School,Google Ads,North America,44397,2133,5537.76,145,4494.39,4.8,2.6,38.19,0.81,September 2025,Q3 2025
2025-09-18,Back to School,Google Ads,Europe,10869,431,1010.61,22,1035.49,3.97,2.34,45.94,1.02,September 2025,Q3 2025
2025-09-18,Back to School,Facebook Ads,North America,43458,1774,2782.94,57,2225.05,4.08,1.57,48.82,0.8,September 2025,Q3 2025
2025-09-18,Back to School,Facebook Ads,Europe,95947,2373,6498.14,142,7915.46,2.47,2.74,45.76,1.22,September 2025,Q3 2025
2025-09-18,Back to School,Instagram Ads,North America,22855,948,1448.87,68,3777.17,4.15,1.53,21.31,2.61,September 2025,Q3 2025
2025-09-18,Back to School,Instagram Ads,Europe,59831,1657,3518.32,126,6219.46,2.77,2.12,27.92,1.77,September 2025,Q3 2025
2025-09-19,Summer Sale 2024,Google Ads,North America,57195,1531,2679.56,102,3272.66,2.68,1.75,26.27,1.22,September 2025,Q3 2025
2025-09-19,Summer Sale 2024,Google Ads,Europe,38927,1023,1712.31,22,1083.96,2.63,1.67,77.83,0.63,September 2025,Q3 2025
2025-09-19,Summer Sale 2024,Facebook Ads,North America,41707,592,1427.37,26,843.31,1.42,2.41,54.9,0.59,September 2025,Q3 2025
2025-09-19,Summer Sale 2024,Facebook Ads,Europe,41781,604,1081.8,40,2125.28,1.45,1.79,27.05,1.96,September 2025,Q3 2025
2025-09-19,Summer Sale 2024,Instagram Ads,North America,28452,1134,2609.8,78,4570.34,3.99,2.3,33.46,1.75,September 2025,Q3 2025
2025-09-19,Summer Sale 2024,Instagram Ads,Europe,12187,243,434.37,12,511.31,1.99,1.79,36.2,1.18,September 2025,Q3 2025
2025-09-19,Holiday Special,Google Ads,North America,67620,2684,1856.23,194,7774.07,3.97,0.69,9.57,4.19,September 2025,Q3 2025
2025-09-19,Holiday Special,Google Ads,Europe,58516,1349,1869.8,67,3396.51,2.31,1.39,27.91,1.82,September 2025,Q3 2025
2025-09-19,Holiday Special,Facebook Ads,North America,94774,1826,2367.45,135,6491.15,1.93,1.3,17.54,2.74,September 2025,Q3 2025
2025-09-19,Holiday Special,Facebook Ads,Europe,42854,1864,4933.84,120,2812.08,4.35,2.65,41.12,0.57,September 2025,Q3 2025
2025-09-19,Holiday Special,Instagram Ads,North America,16968,178,220.69,8,487.58,1.05,1.24,27.59,2.21,September 2025,Q3 2025
2025-09-19,Holiday Special,Instagram Ads,Europe,42115,807,640.66,24,926.67,1.92,0.79,26.69,1.45,September 2025,Q3 2025
2025-09-19,Back to School,Google Ads,North America,46455,2068,3783.87,139,6775.25,4.45,1.83,27.22,1.79,September 2025,Q3 2025
2025-09-19,Back to School,Google Ads,Europe,74925,806,736.98,59,1570.28,1.08,0.91,12.49,2.13,September 2025,Q3 2025
2025-09-19,Back to School,Facebook Ads,North America,99037,1471,3069.39,80,3396.13,1.49,2.09,38.37,1.11,September 2025,Q3 2025
2025-09-19,Back to School,Facebook Ads,Europe,79166,2029,2202.5,67,2788.86,2.56,1.09,32.87,1.27,September 2025,Q3 2025
2025-09-19,Back to School,Instagram Ads,North America,64935,2250,4257.44,101,5900.12,3.47,1.89,42.15,1.39,September 2025,Q3 2025
2025-09-19,Back to School,Instagram Ads,Europe,90201,2388,5692.96,76,1648.7,2.65,2.38,74.91,0.29,September 2025,Q3 2025
2025-09-20,Summer Sale 2024,Google Ads,North America,40049,1060,2836.9,61,2126.52,2.65,2.68,46.51,0.75,September 2025,Q3 2025
2025-09-20,Summer Sale 2024,Google Ads,Europe,81088,2418,6849.75,112,5135.97,2.98,2.83,61.16,0.75,September 2025,Q3 2025
2025-09-20,Summer Sale 2024,Facebook Ads,North America,81696,1490,2204.68,109,4946.68,1.82,1.48,20.23,2.24,September 2025,Q3 2025
2025-09-20,Summer Sale 2024,Facebook Ads,Europe,10192,109,270.53,2,61.03,1.07,2.48,135.26,0.23,September 2025,Q3 2025
2025-09-20,Summer Sale 2024,Instagram Ads,North America,60940,1604,4353.34,53,2721.75,2.63,2.71,82.14,0.63,September 2025,Q3 2025
2025-09-20,Summer Sale 2024,Instagram Ads,Europe,52056,1635,4235.13,113,5488.89,3.14,2.59,37.48,1.3,September 2025,Q3 2025
2025-09-20,Holiday Special,Google Ads,North America,24671,447,365.85,16,887.07,1.81,0.82,22.87,2.42,September 2025,Q3 2025
2025-09-20,Holiday Special,Google Ads,Europe,59810,2643,7153.01,126,9603.59,4.42,2.71,56.77,1.34,September 2025,Q3 2025
2025-09-20,Holiday Special,Facebook Ads,North America,79300,2092,4433.86,43,1549.27,2.64,2.12,103.11,0.35,September 2025,Q3 2025
2025-09-20,Holiday Special,Facebook Ads,Europe,12581,366,349.28,23,880.2,2.91,0.95,15.19,2.52,September 2025,Q3 2025
2025-09-20,Holiday Special,Instagram Ads,North America,35307,1123,3317.64,52,2492.18,3.18,2.95,63.8,0.75,September 2025,Q3 2025
2025-09-20,Holiday Special,Instagram Ads,Europe,59683,2977,5649.3,116,5229.28,4.99,1.9,48.7,0.93,September 2025,Q3 2025
2025-09-20,Back to School,Google Ads,North America,89698,1148,2666.9,64,2313.54,1.28,2.32,41.67,0.87,September 2025,Q3 2025
2025-09-20,Back to School,Google Ads,Europe,34123,1327,2842.2,82,4884.8,3.89,2.14,34.66,1.72,September 2025,Q3 2025
2025-09-20,Back to School,Facebook Ads,North America,18026,453,1168.02,31,1843.32,2.51,2.58,37.68,1.58,September 2025,Q3 2025
2025-09-20,Back to School,Facebook Ads,Europe,27889,1141,2134.87,27,840.0,4.09,1.87,79.07,0.39,September 2025,Q3 2025
2025-09-20,Back to School,Instagram Ads,North America,31639,855,1598.92,43,2510.5,2.7,1.87,37.18,1.57,September 2025,Q3 2025
2025-09-20,Back to School,Instagram Ads,Europe,87299,1362,2966.29,77,2595.17,1.56,2.18,38.52,0.87,September 2025,Q3 2025
2025-09-21,Summer Sale 2024,Google Ads,North America,29996,763,1645.19,31,1054.24,2.54,2.16,53.07,0.64,September 2025,Q3 2025
2025-09-21,Summer Sale 2024,Google Ads,Europe,86502,2959,4683.82,196,8130.42,3.42,1.58,23.9,1.74,September 2025,Q3 2025
2025-09-21,Summer Sale 2024,Facebook Ads,North America,76025,2520,5244.07,74,4668.89,3.31,2.08,70.87,0.89,September 2025,Q3 2025
2025-09-21,Summer Sale 2024,Facebook Ads,Europe,42821,1089,2146.7,33,1413.04,2.54,1.97,65.05,0.66,September 2025,Q3 2025
2025-09-21,Summer Sale 2024,Instagram Ads,North America,50172,933,1457.46,69,2158.06,1.86,1.56,21.12,1.48,September 2025,Q3 2025
2025-09-21,Summer Sale 2024,Instagram Ads,Europe,37216,1242,1035.99,57,2582.7,3.34,0.83,18.18,2.49,September 2025,Q3 2025
2025-09-21,Holiday Special,Google Ads,North America,14886,541,1347.42,19,647.53,3.63,2.49,70.92,0.48,September 2025,Q3 2025
2025-09-21,Holiday Special,Google Ads,Europe,61877,2470,2624.63,127,6845.61,3.99,1.06,20.67,2.61,September 2025,Q3 2025
2025-09-21,Holiday Special,Facebook Ads,North America,98031,1728,3864.85,57,1695.22,1.76,2.24,67.8,0.44,September 2025,Q3 2025
2025-09-21,Holiday Special,Facebook Ads,Europe,62198,2554,6523.22,121,6192.63,4.11,2.55,53.91,0.95,September 2025,Q3 2025
2025-09-21,Holiday Special,Instagram Ads,North America,47701,1978,4814.76,128,5234.39,4.15,2.43,37.62,1.09,September 2025,Q3 2025
2025-09-21,Holiday Special,Instagram Ads,Europe,13748,280,163.57,20,798.52,2.04,0.58,8.18,4.88,September 2025,Q3 2025
2025-09-21,Back to School,Google Ads,North America,91570,3935,8165.52,281,11646.07,4.3,2.08,29.06,1.43,September 2025,Q3 2025
2025-09-21,Back to School,Google Ads,Europe,75901,3455,4537.2,255,15097.33,4.55,1.31,17.79,3.33,September 2025,Q3 2025
2025-09-21,Back to School,Facebook Ads,North America,22391,821,604.11,53,2698.75,3.67,0.74,11.4,4.47,September 2025,Q3 2025
2025-09-21,Back to School,Facebook Ads,Europe,48437,668,2002.15,26,1402.7,1.38,3.0,77.01,0.7,September 2025,Q3 2025
2025-09-21,Back to School,Instagram Ads,North America,74286,3124,6827.96,63,4378.16,4.21,2.19,108.38,0.64,September 2025,Q3 2025
2025-09-21,Back to School,Instagram Ads,Europe,70815,1872,1544.78,39,1296.24,2.64,0.83,39.61,0.84,September 2025,Q3 2025
2025-09-22,Summer Sale 2024,Google Ads,North America,71114,3126,4735.98,65,2771.45,4.4,1.52,72.86,0.59,September 2025,Q3 2025
2025-09-22,Summer Sale 2024,Google Ads,Europe,42933,458,1278.51,28,1112.15,1.07,2.79,45.66,0.87,September 2025,Q3 2025
2025-09-22,Summer Sale 2024,Facebook Ads,North America,75206,3270,6699.63,175,9566.83,4.35,2.05,38.28,1.43,September 2025,Q3 2025
2025-09-22,Summer Sale 2024,Facebook Ads,Europe,86312,1102,2309.58,70,3381.4,1.28,2.1,32.99,1.46,September 2025,Q3 2025
2025-09-22,Summer Sale 2024,Instagram Ads,North America,46289,1772,2610.29,59,3070.15,3.83,1.47,44.24,1.18,September 2025,Q3 2025
2025-09-22,Summer Sale 2024,Instagram Ads,Europe,15741,391,800.11,22,1025.01,2.48,2.05,36.37,1.28,September 2025,Q3 2025
2025-09-22,Holiday Special,Google Ads,North America,80532,4012,11846.61,236,12096.2,4.98,2.95,50.2,1.02,September 2025,Q3 2025
2025-09-22,Holiday Special,Google Ads,Europe,89768,2707,7777.22,189,10178.09,3.02,2.87,41.15,1.31,September 2025,Q3 2025
2025-09-22,Holiday Special,Facebook Ads,North America,29610,1098,1573.22,83,3736.15,3.71,1.43,18.95,2.37,September 2025,Q3 2025
2025-09-22,Holiday Special,Facebook Ads,Europe,10570,400,848.64,14,451.25,3.78,2.12,60.62,0.53,September 2025,Q3 2025
2025-09-22,Holiday Special,Instagram Ads,North America,85602,3416,8627.61,153,4864.14,3.99,2.53,56.39,0.56,September 2025,Q3 2025
2025-09-22,Holiday Special,Instagram Ads,Europe,69821,1172,642.09,78,5254.3,1.68,0.55,8.23,8.18,September 2025,Q3 2025
2025-09-22,Back to School,Google Ads,North America,84102,1417,2315.3,67,3410.04,1.68,1.63,34.56,1.47,September 2025,Q3 2025
2025-09-22,Back to School,Google Ads,Europe,13255,638,1725.18,35,1668.42,4.81,2.7,49.29,0.97,September 2025,Q3 2025
2025-09-22,Back to School,Facebook Ads,North America,29173,1041,724.95,67,3145.12,3.57,0.7,10.82,4.34,September 2025,Q3 2025
2025-09-22,Back to School,Facebook Ads,Europe,24995,281,437.89,7,256.47,1.12,1.56,62.56,0.59,September 2025,Q3 2025
2025-09-22,Back to School,Instagram Ads,North America,31119,1078,1202.74,66,2997.54,3.46,1.12,18.22,2.49,September 2025,Q3 2025
2025-09-22,Back to School,Instagram Ads,Europe,76798,2867,4124.47,194,13701.3,3.73,1.44,21.26,3.32,September 2025,Q3 2025
2025-09-23,Summer Sale 2024,Google Ads,North America,13327,561,1679.13,12,570.38,4.21,2.99,139.93,0.34,September 2025,Q3 2025
2025-09-23,Summer Sale 2024,Google Ads,Europe,25160,719,1882.68,17,904.46,2.86,2.62,110.75,0.48,September 2025,Q3 2025
2025-09-23,Summer Sale 2024,Facebook Ads,North America,65571,1567,2489.15,68,3556.34,2.39,1.59,36.61,1.43,September 2025,Q3 2025
2025-09-23,Summer Sale 2024,Facebook Ads,Europe,97954,3141,7769.34,141,6789.63,3.21,2.47,55.1,0.87,September 2025,Q3 2025
2025-09-23,Summer Sale 2024,Instagram Ads,North America,35338,1016,1190.15,26,1103.39,2.88,1.17,45.77,0.93,September 2025,Q3 2025
2025-09-23,Summer Sale 2024,Instagram Ads,Europe,67124,2709,7908.66,125,5323.13,4.04,2.92,63.27,0.67,September 2025,Q3 2025
2025-09-23,Holiday Special,Google Ads,North America,85831,1392,1417.31,80,3241.03,1.62,1.02,17.72,2.29,September 2025,Q3 2025
2025-09-23,Holiday Special,Google Ads,Europe,67980,1502,4413.53,45,2515.7,2.21,2.94,98.08,0.57,September 2025,Q3 2025
2025-09-23,Holiday Special,Facebook Ads,North America,70931,1126,1527.55,80,2065.52,1.59,1.36,19.09,1.35,September 2025,Q3 2025
2025-09-23,Holiday Special,Facebook Ads,Europe,13373,563,474.54,30,1304.97,4.21,0.84,15.82,2.75,September 2025,Q3 2025
2025-09-23,Holiday Special,Instagram Ads,North America,76983,1704,2179.8,34,1569.59,2.21,1.28,64.11,0.72,September 2025,Q3 2025
2025-09-23,Holiday Special,Instagram Ads,Europe,29520,837,1059.77,58,2551.4,2.84,1.27,18.27,2.41,September 2025,Q3 2025
2025-09-23,Back to School,Google Ads,North America,20345,432,608.91,13,666.89,2.12,1.41,46.84,1.1,September 2025,Q3 2025
2025-09-23,Back to School,Google Ads,Europe,64219,2638,7005.23,102,2509.78,4.11,2.66,68.68,0.36,September 2025,Q3 2025
2025-09-23,Back to School,Facebook Ads,North America,68870,3003,8929.8,220,7294.41,4.36,2.97,40.59,0.82,September 2025,Q3 2025
2025-09-23,Back to School,Facebook Ads,Europe,64353,1855,3969.96,99,3960.61,2.88,2.14,40.1,1.0,September 2025,Q3 2025
2025-09-23,Back to School,Instagram Ads,North America,27618,1003,794.91,68,3313.97,3.63,0.79,11.69,4.17,September 2025,Q3 2025
2025-09-23,Back to School,Instagram Ads,Europe,42954,1739,1417.29,55,2085.17,4.05,0.82,25.77,1.47,September 2025,Q3 2025
2025-09-24,Summer Sale 2024,Google Ads,North America,77568,1320,2533.5,72,4837.52,1.7,1.92,35.19,1.91,September 2025,Q3 2025
2025-09-24,Summer Sale 2024,Google Ads,Europe,98059,3148,4503.0,187,8117.59,3.21,1.43,24.08,1.8,September 2025,Q3 2025
2025-09-24,Summer Sale 2024,Facebook Ads,North America,90357,1379,3636.09,41,1832.46,1.53,2.64,88.69,0.5,September 2025,Q3 2025
2025-09-24,Summer Sale 2024,Facebook Ads,Europe,16901,727,882.77,54,3063.44,4.3,1.21,16.35,3.47,September 2025,Q3 2025
2025-09-24,Summer Sale 2024,Instagram Ads,North America,82391,2665,3805.42,178,7467.45,3.23,1.43,21.38,1.96,September 2025,Q3 2025
2025-09-24,Summer Sale 2024,Instagram Ads,Europe,19018,833,2074.02,25,1309.73,4.38,2.49,82.96,0.63,September 2025,Q3 2025
2025-09-24,Holiday Special,Google Ads,North America,29800,328,371.17,16,1124.73,1.1,1.13,23.2,3.03,September 2025,Q3 2025
2025-09-24,Holiday Special,Google Ads,Europe,63772,2228,4457.57,51,2613.45,3.49,2.0,87.4,0.59,September 2025,Q3 2025
2025-09-24,Holiday Special,Facebook Ads,North America,28931,1157,1018.3,54,2044.14,4.0,0.88,18.86,2.01,September 2025,Q3 2025
2025-09-24,Holiday Special,Facebook Ads,Europe,78665,1532,4398.77,117,4958.81,1.95,2.87,37.6,1.13,September 2025,Q3 2025
2025-09-24,Holiday Special,Instagram Ads,North America,84055,1538,1684.67,114,2578.42,1.83,1.1,14.78,1.53,September 2025,Q3 2025
2025-09-24,Holiday Special,Instagram Ads,Europe,81128,3090,6297.83,202,4806.19,3.81,2.04,31.18,0.76,September 2025,Q3 2025
2025-09-24,Back to School,Google Ads,North America,66830,2263,6786.5,149,8450.78,3.39,3.0,45.55,1.25,September 2025,Q3 2025
2025-09-24,Back to School,Google Ads,Europe,40676,1648,1011.26,96,3969.28,4.05,0.61,10.53,3.93,September 2025,Q3 2025
2025-09-24,Back to School,Facebook Ads,North America,82307,3029,5060.93,201,9658.26,3.68,1.67,25.18,1.91,September 2025,Q3 2025
2025-09-24,Back to School,Facebook Ads,Europe,63664,2808,7921.25,224,8042.49,4.41,2.82,35.36,1.02,September 2025,Q3 2025
2025-09-24,Back to School,Instagram Ads,North America,84795,932,1512.26,31,1472.25,1.1,1.62,48.78,0.97,September 2025,Q3 2025
2025-09-24,Back to School,Instagram Ads,Europe,67415,3161,7077.67,179,6455.65,4.69,2.24,39.54,0.91,September 2025,Q3 2025
2025-09-25,Summer Sale 2024,Google Ads,North America,62265,1599,3800.7,44,1658.38,2.57,2.38,86.38,0.44,September 2025,Q3 2025
2025-09-25,Summer Sale 2024,Google Ads,Europe,85476,2789,7872.96,120,6309.51,3.26,2.82,65.61,0.8,September 2025,Q3 2025
2025-09-25,Summer Sale 2024,Facebook Ads,North America,23233,527,1250.87,24,1020.78,2.27,2.37,52.12,0.82,September 2025,Q3 2025
2025-09-25,Summer Sale 2024,Facebook Ads,Europe,23682,563,323.87,43,1733.52,2.38,0.58,7.53,5.35,September 2025,Q3 2025
2025-09-25,Summer Sale 2024,Instagram Ads,North America,44642,1584,3157.28,93,3618.74,3.55,1.99,33.95,1.15,September 2025,Q3 2025
2025-09-25,Summer Sale 2024,Instagram Ads,Europe,85301,4084,11076.37,262,9387.94,4.79,2.71,42.28,0.85,September 2025,Q3 2025
2025-09-25,Holiday Special,Google Ads,North America,87475,4245,2231.64,267,14354.04,4.85,0.53,8.36,6.43,September 2025,Q3 2025
2025-09-25,Holiday Special,Google Ads,Europe,81762,1837,2479.82,45,2687.7,2.25,1.35,55.11,1.08,September 2025,Q3 2025
2025-09-25,Holiday Special,Facebook Ads,North America,89866,3952,2855.22,314,15162.31,4.4,0.72,9.09,5.31,September 2025,Q3 2025
2025-09-25,Holiday Special,Facebook Ads,Europe,14567,362,1021.41,8,362.22,2.49,2.82,127.68,0.35,September 2025,Q3 2025
2025-09-25,Holiday Special,Instagram Ads,North America,71576,1402,3190.01,51,1966.36,1.96,2.28,62.55,0.62,September 2025,Q3 2025
2025-09-25,Holiday Special,Instagram Ads,Europe,15698,311,521.67,18,450.91,1.98,1.68,28.98,0.86,September 2025,Q3 2025
2025-09-25,Back to School,Google Ads,North America,85033,3052,3609.3,93,3581.38,3.59,1.18,38.81,0.99,September 2025,Q3 2025
2025-09-25,Back to School,Google Ads,Europe,29738,363,187.74,11,456.87,1.22,0.52,17.07,2.43,September 2025,Q3 2025
2025-09-25,Back to School,Facebook Ads,North America,54724,1093,2506.03,78,4501.44,2.0,2.29,32.13,1.8,September 2025,Q3 2025
2025-09-25,Back to School,Facebook Ads,Europe,30566,671,515.09,31,1175.79,2.2,0.77,16.62,2.28,September 2025,Q3 2025
2025-09-25,Back to School,Instagram Ads,North America,36177,628,851.11,28,1324.21,1.74,1.36,30.4,1.56,September 2025,Q3 2025
2025-09-25,Back to School,Instagram Ads,Europe,61493,2292,6588.93,64,3976.11,3.73,2.87,102.95,0.6,September 2025,Q3 2025
2025-09-26,Summer Sale 2024,Google Ads,North America,35901,1266,2480.11,54,2208.03,3.53,1.96,45.93,0.89,September 2025,Q3 2025
2025-09-26,Summer Sale 2024,Google Ads,Europe,66683,2621,5626.38,198,8650.72,3.93,2.15,28.42,1.54,September 2025,Q3 2025
2025-09-26,Summer Sale 2024,Facebook Ads,North America,23026,752,1611.22,55,1564.81,3.27,2.14,29.29,0.97,September 2025,Q3 2025
2025-09-26,Summer Sale 2024,Facebook Ads,Europe,43776,582,660.48,38,1345.18,1.33,1.13,17.38,2.04,September 2025,Q3 2025
2025-09-26,Summer Sale 2024,Instagram Ads,North America,65161,2155,3577.2,58,2696.37,3.31,1.66,61.68,0.75,September 2025,Q3 2025
2025-09-26,Summer Sale 2024,Instagram Ads,Europe,34000,1291,2636.69,92,3514.91,3.8,2.04,28.66,1.33,September 2025,Q3 2025
2025-09-26,Holiday Special,Google Ads,North America,49019,692,644.47,37,1788.65,1.41,0.93,17.42,2.78,September 2025,Q3 2025
2025-09-26,Holiday Special,Google Ads,Europe,72901,1964,4878.43,43,1868.24,2.69,2.48,113.45,0.38,September 2025,Q3 2025
2025-09-26,Holiday Special,Facebook Ads,North America,41417,1128,1544.0,25,1157.38,2.72,1.37,61.76,0.75,September 2025,Q3 2025
2025-09-26,Holiday Special,Facebook Ads,Europe,64710,1212,3603.98,66,2770.92,1.87,2.97,54.61,0.77,September 2025,Q3 2025
2025-09-26,Holiday Special,Instagram Ads,North America,39432,1305,1824.42,90,3965.73,3.31,1.4,20.27,2.17,September 2025,Q3 2025
2025-09-26,Holiday Special,Instagram Ads,Europe,93948,3923,3514.07,90,5243.22,4.18,0.9,39.05,1.49,September 2025,Q3 2025
2025-09-26,Back to School,Google Ads,North America,69993,1136,2938.24,47,2177.47,1.62,2.59,62.52,0.74,September 2025,Q3 2025
2025-09-26,Back to School,Google Ads,Europe,52222,813,1578.18,53,2827.8,1.56,1.94,29.78,1.79,September 2025,Q3 2025
2025-09-26,Back to School,Facebook Ads,North America,59420,1685,2120.09,127,6141.81,2.84,1.26,16.69,2.9,September 2025,Q3 2025
2025-09-26,Back to School,Facebook Ads,Europe,32553,1545,1976.84,54,3486.87,4.75,1.28,36.61,1.76,September 2025,Q3 2025
2025-09-26,Back to School,Instagram Ads,North America,78154,2833,8294.68,152,6319.33,3.62,2.93,54.57,0.76,September 2025,Q3 2025
2025-09-26,Back to School,Instagram Ads,Europe,24719,483,860.1,32,1494.55,1.95,1.78,26.88,1.74,September 2025,Q3 2025
2025-09-27,Summer Sale 2024,Google Ads,North America,25086,914,632.49,37,856.44,3.64,0.69,17.09,1.35,September 2025,Q3 2025
2025-09-27,Summer Sale 2024,Google Ads,Europe,20283,863,1751.53,36,2031.78,4.25,2.03,48.65,1.16,September 2025,Q3 2025
2025-09-27,Summer Sale 2024,Facebook Ads,North America,60225,857,1188.87,38,2149.79,1.42,1.39,31.29,1.81,September 2025,Q3 2025
2025-09-27,Summer Sale 2024,Facebook Ads,Europe,49791,930,1134.61,49,2835.43,1.87,1.22,23.16,2.5,September 2025,Q3 2025
2025-09-27,Summer Sale 2024,Instagram Ads,North America,56799,2447,1479.92,110,3284.08,4.31,0.6,13.45,2.22,September 2025,Q3 2025
2025-09-27,Summer Sale 2024,Instagram Ads,Europe,80423,3920,4530.96,152,7328.82,4.87,1.16,29.81,1.62,September 2025,Q3 2025
2025-09-27,Holiday Special,Google Ads,North America,60113,2731,7744.46,204,11975.64,4.54,2.84,37.96,1.55,September 2025,Q3 2025
2025-09-27,Holiday Special,Google Ads,Europe,63218,863,1110.74,19,1126.6,1.37,1.29,58.46,1.01,September 2025,Q3 2025
